DATA LENGTH(steps) :
1245
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.609557     0.992589     0.033385     -0.068456    0.094685     0.120658     -2.531541    -0.136762    1.409139     -1.179281    0.519312     -2.067926    1.150239     -0.432435    -0.547657    -0.356656   
0.608923     0.992601     0.033923     -0.069215    0.093822     0.123844     -2.526916    -0.136596    1.409353     -1.178312    0.519565     -2.055901    1.154346     -0.417361    -0.543031    -0.357815   
0.608357     0.992622     0.034358     -0.069929    0.092901     0.126694     -2.523049    -0.137020    1.408607     -1.176879    0.519751     -2.046735    1.157805     -0.404985    -0.538782    -0.359136   
0.607865     0.992655     0.034689     -0.070599    0.091920     0.129202     -2.519953    -0.138031    1.406962     -1.175020    0.519888     -2.040553    1.160633     -0.395560    -0.534946    -0.360594   
0.607454     0.992698     0.034909     -0.071225    0.090876     0.131362     -2.517639    -0.139620    1.404481     -1.172769    0.519986     -2.037441    1.162843     -0.389276    -0.531552    -0.362161   
0.607128     0.992753     0.035019     -0.071807    0.089766     0.133168     -2.516110    -0.141779    1.401228     -1.170146    0.520057     -2.037436    1.164442     -0.386272    -0.528626    -0.363806   
0.606891     0.992820     0.035016     -0.072344    0.088589     0.134616     -2.515363    -0.144494    1.397266     -1.167169    0.520107     -2.040536    1.165425     -0.386618    -0.526184    -0.365509   
0.606748     0.992899     0.034902     -0.072834    0.087344     0.135701     -2.515396    -0.147752    1.392660     -1.163841    0.520144     -2.046696    1.165781     -0.390328    -0.524236    -0.367245   
0.606700     0.992989     0.034678     -0.073273    0.086028     0.136420     -2.516200    -0.151534    1.387475     -1.160161    0.520170     -2.055828    1.165490     -0.397353    -0.522788    -0.368999   
0.606750     0.993091     0.034348     -0.073658    0.084642     0.136770     -2.517765    -0.155822    1.381772     -1.156126    0.520193     -2.067801    1.164529     -0.407579    -0.521838    -0.370762   
0.606898     0.993205     0.033916     -0.073985    0.083186     0.136749     -2.520077    -0.160598    1.375617     -1.151723    0.520210     -2.082446    1.162868     -0.420842    -0.521381    -0.372529   
0.607145     0.993330     0.033387     -0.074250    0.081659     0.136359     -2.523122    -0.165838    1.369073     -1.146937    0.520230     -2.099561    1.160472     -0.436921    -0.521408    -0.374300   
0.607490     0.993466     0.032767     -0.074446    0.080063     0.135596     -2.526883    -0.171519    1.362201     -1.141749    0.520258     -2.118911    1.157309     -0.455554    -0.521903    -0.376082   
0.607931     0.993612     0.032063     -0.074570    0.078399     0.134466     -2.531341    -0.177619    1.355063     -1.136137    0.520305     -2.140238    1.153345     -0.476444    -0.522850    -0.377886   
0.608464     0.993768     0.031284     -0.074615    0.076669     0.132969     -2.536475    -0.184112    1.347723     -1.130079    0.520382     -2.163265    1.148546     -0.499265    -0.524224    -0.379724   
0.609088     0.993934     0.030437     -0.074577    0.074876     0.131113     -2.542262    -0.190973    1.340240     -1.123546    0.520506     -2.187696    1.142885     -0.523673    -0.526003    -0.381612   
0.609796     0.994109     0.029531     -0.074450    0.073022     0.128901     -2.548672    -0.198175    1.332669     -1.116513    0.520692     -2.213239    1.136338     -0.549323    -0.528160    -0.383566   
0.610584     0.994292     0.028576     -0.074230    0.071112     0.126342     -2.555677    -0.205693    1.325066     -1.108955    0.520954     -2.239593    1.128888     -0.575866    -0.530669    -0.385601   
0.611445     0.994482     0.027582     -0.073912    0.069147     0.123446     -2.563241    -0.213501    1.317479     -1.100843    0.521307     -2.266469    1.120522     -0.602964    -0.533502    -0.387730   
0.612374     0.994679     0.026557     -0.073495    0.067131     0.120227     -2.571326    -0.221574    1.309953     -1.092154    0.521763     -2.293589    1.111235     -0.630305    -0.536632    -0.389965   
0.613362     0.994882     0.025512     -0.072975    0.065069     0.116698     -2.579886    -0.229889    1.302525     -1.082869    0.522333     -2.320693    1.101029     -0.657602    -0.540033    -0.392313   
0.614401     0.995089     0.024455     -0.072352    0.062963     0.112875     -2.588874    -0.238424    1.295228     -1.072970    0.523023     -2.347540    1.089914     -0.684592    -0.543687    -0.394773   
0.615484     0.995301     0.023397     -0.071626    0.060816     0.108777     -2.598238    -0.247161    1.288086     -1.062447    0.523836     -2.373915    1.077903     -0.711055    -0.547568    -0.397343   
0.616601     0.995515     0.022343     -0.070798    0.058631     0.104428     -2.607919    -0.256085    1.281117     -1.051298    0.524772     -2.399620    1.065016     -0.736793    -0.551665    -0.400015   
0.617745     0.995732     0.021305     -0.069872    0.056411     0.099849     -2.617857    -0.265182    1.274330     -1.039526    0.525826     -2.424490    1.051280     -0.761656    -0.555963    -0.402772   
0.618906     0.995949     0.020286     -0.068851    0.054157     0.095066     -2.627987    -0.274445    1.267728     -1.027144    0.526989     -2.448377    1.036726     -0.785521    -0.560456    -0.405595   
0.620075     0.996167     0.019295     -0.067742    0.051871     0.090108     -2.638242    -0.283870    1.261310     -1.014177    0.528245     -2.471159    1.021386     -0.808292    -0.565136    -0.408466   
0.621244     0.996383     0.018337     -0.066550    0.049552     0.085004     -2.648553    -0.293458    1.255064     -1.000654    0.529567     -2.492731    1.005301     -0.829907    -0.570005    -0.411360   
0.622403     0.996598     0.017414     -0.065285    0.047202     0.079786     -2.658848    -0.303213    1.248974     -0.986619    0.530922     -2.513012    0.988511     -0.850329    -0.575064    -0.414247   
0.623545     0.996809     0.016532     -0.063954    0.044820     0.074484     -2.669054    -0.313146    1.243017     -0.972119    0.532268     -2.531934    0.971060     -0.869540    -0.580319    -0.417099   
0.624661     0.997016     0.015690     -0.062569    0.042404     0.069132     -2.679100    -0.323269    1.237165     -0.957210    0.533550     -2.549447    0.952994     -0.887546    -0.585779    -0.419888   
0.625745     0.997218     0.014892     -0.061140    0.039954     0.063763     -2.688912    -0.333598    1.231383     -0.941957    0.534708     -2.565510    0.934362     -0.904360    -0.591456    -0.422585   
0.626788     0.997414     0.014136     -0.059678    0.037467     0.058410     -2.698415    -0.344154    1.225628     -0.926426    0.535671     -2.580096    0.915215     -0.920022    -0.597366    -0.425164   
0.627784     0.997603     0.013421     -0.058195    0.034941     0.053104     -2.707537    -0.354959    1.219858     -0.910688    0.536371     -2.593188    0.895602     -0.934572    -0.603525    -0.427602   
0.628728     0.997785     0.012743     -0.056704    0.032375     0.047873     -2.716205    -0.366034    1.214015     -0.894819    0.536733     -2.604777    0.875581     -0.948071    -0.609957    -0.429877   
0.629614     0.997957     0.012103     -0.055216    0.029765     0.042748     -2.724347    -0.377406    1.208051     -0.878896    0.536691     -2.614861    0.855204     -0.960583    -0.616684    -0.431975   
0.630437     0.998120     0.011492     -0.053744    0.027111     0.037751     -2.731891    -0.389099    1.201901     -0.862997    0.536177     -2.623442    0.834531     -0.972185    -0.623737    -0.433885   
0.631194     0.998274     0.010907     -0.052299    0.024409     0.032907     -2.738768    -0.401135    1.195505     -0.847198    0.535126     -2.630531    0.813616     -0.982956    -0.631142    -0.435602   
0.631881     0.998416     0.010343     -0.050891    0.021659     0.028233     -2.744908    -0.413538    1.188798     -0.831579    0.533484     -2.636138    0.792521     -0.992986    -0.638933    -0.437124   
0.632496     0.998546     0.009791     -0.049532    0.018861     0.023745     -2.750247    -0.426328    1.181717     -0.816210    0.531200     -2.640283    0.771302     -1.002370    -0.647144    -0.438457   
0.633037     0.998665     0.009246     -0.048230    0.016014     0.019453     -2.754718    -0.439523    1.174198     -0.801162    0.528228     -2.642985    0.750022     -1.011209    -0.655807    -0.439606   
0.633501     0.998771     0.008700     -0.046994    0.013118     0.015363     -2.758262    -0.453139    1.166187     -0.786502    0.524532     -2.644266    0.728737     -1.019603    -0.664958    -0.440579   
0.633890     0.998864     0.008146     -0.045830    0.010176     0.011478     -2.760823    -0.467188    1.157630     -0.772288    0.520082     -2.644153    0.707511     -1.027659    -0.674632    -0.441389   
0.634202     0.998944     0.007576     -0.044746    0.007190     0.007798     -2.762345    -0.481679    1.148490     -0.758574    0.514859     -2.642670    0.686400     -1.035480    -0.684861    -0.442044   
0.634437     0.999010     0.006983     -0.043745    0.004164     0.004314     -2.762780    -0.496619    1.138740     -0.745406    0.508860     -2.639849    0.665466     -1.043175    -0.695678    -0.442559   
0.634598     0.999062     0.006359     -0.042830    0.001103     0.001018     -2.762083    -0.512013    1.128374     -0.732826    0.502102     -2.635720    0.644764     -1.050849    -0.707112    -0.442946   
0.634684     0.999099     0.005698     -0.042005    -0.001989    -0.002105    -2.760215    -0.527858    1.117399     -0.720866    0.494621     -2.630316    0.624353     -1.058599    -0.719190    -0.443217   
0.634699     0.999123     0.004994     -0.041269    -0.005103    -0.005072    -2.757139    -0.544153    1.105849     -0.709550    0.486482     -2.623672    0.604286     -1.066522    -0.731934    -0.443388   
0.634642     0.999132     0.004241     -0.040623    -0.008232    -0.007903    -2.752824    -0.560890    1.093769     -0.698893    0.477772     -2.615824    0.584617     -1.074708    -0.745363    -0.443474   
0.634518     0.999127     0.003434     -0.040064    -0.011367    -0.010620    -2.747244    -0.578059    1.081225     -0.688902    0.468607     -2.606811    0.565397     -1.083234    -0.759491    -0.443493   
0.634328     0.999108     0.002571     -0.039590    -0.014498    -0.013250    -2.740377    -0.595643    1.068292     -0.679569    0.459119     -2.596676    0.546672     -1.092177    -0.774324    -0.443462   
0.634074     0.999075     0.001645     -0.039197    -0.017614    -0.015817    -2.732206    -0.613623    1.055056     -0.670873    0.449460     -2.585462    0.528489     -1.101597    -0.789860    -0.443404   
0.633761     0.999029     0.000658     -0.038882    -0.020705    -0.018350    -2.722719    -0.631973    1.041606     -0.662781    0.439785     -2.573217    0.510886     -1.111541    -0.806091    -0.443340   
0.633390     0.998971     -0.000394    -0.038638    -0.023757    -0.020873    -2.711909    -0.650663    1.028029     -0.655249    0.430255     -2.559990    0.493901     -1.122047    -0.822999    -0.443296   
0.632965     0.998901     -0.001512    -0.038461    -0.026760    -0.023414    -2.699772    -0.669659    1.014405     -0.648216    0.421016     -2.545836    0.477566     -1.133137    -0.840553    -0.443293   
0.632490     0.998819     -0.002693    -0.038343    -0.029701    -0.025995    -2.686312    -0.688921    1.000802     -0.641609    0.412197     -2.530816    0.461908     -1.144819    -0.858713    -0.443360   
0.631966     0.998728     -0.003938    -0.038279    -0.032569    -0.028640    -2.671534    -0.708406    0.987276     -0.635346    0.403906     -2.514992    0.446949     -1.157087    -0.877429    -0.443518   
0.631398     0.998628     -0.005245    -0.038261    -0.035353    -0.031368    -2.655451    -0.728063    0.973868     -0.629336    0.396221     -2.498434    0.432707     -1.169923    -0.896640    -0.443787   
0.630789     0.998521     -0.006610    -0.038282    -0.038040    -0.034196    -2.638076    -0.747842    0.960596     -0.623485    0.389196     -2.481215    0.419193     -1.183290    -0.916275    -0.444183   
0.630143     0.998407     -0.008030    -0.038337    -0.040622    -0.037135    -2.619429    -0.767685    0.947462     -0.617694    0.382854     -2.463415    0.406414     -1.197144    -0.936256    -0.444721   
0.629463     0.998287     -0.009501    -0.038419    -0.043090    -0.040195    -2.599535    -0.787534    0.934451     -0.611868    0.377194     -2.445122    0.394373     -1.211424    -0.956496    -0.445407   
0.628753     0.998164     -0.011018    -0.038521    -0.045434    -0.043378    -2.578422    -0.807324    0.921525     -0.605914    0.372196     -2.426424    0.383066     -1.226061    -0.976905    -0.446246   
0.628017     0.998037     -0.012574    -0.038638    -0.047649    -0.046687    -2.556122    -0.826988    0.908629     -0.599749    0.367812     -2.407421    0.372490     -1.240976    -0.997390    -0.447232   
0.627259     0.997910     -0.014164    -0.038765    -0.049730    -0.050115    -2.532674    -0.846459    0.895694     -0.593300    0.363981     -2.388213    0.362634     -1.256083    -1.017857    -0.448355   
0.626483     0.997782     -0.015780    -0.038898    -0.051671    -0.053656    -2.508121    -0.865664    0.882637     -0.586506    0.360626     -2.368908    0.353486     -1.271290    -1.038211    -0.449602   
